UF;Protocolo;Descrição;Projeto;Ação;Início do Atendimento;Fim do Atendimento;Instrumento
SC;SC0086684;Cliente solicitou informações fiscais de sua empresa.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 10:31;16/06/2020 10:34;Orientação Técnica Presencial
SC;SC0086690;Solicitante compareceu na consultoria, solicitada, previamente agendada e confirmada.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 10:34;16/06/2020 10:37;Orientação Técnica a Distância
SC;SC0086693;Pedido de impressão das guias mensais CNPJ 32.731.617/0001-73;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 10:35;16/06/2020 10:44;Orientação Técnica Presencial
SC;SC0086695;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 10:36;16/06/2020 10:39;Informação Presencial
SC;SC0086699;"Requerente solicitou a participação no ""Programa EmFrente Videira.""";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 10:38;16/06/2020 10:45;Orientação Técnica a Distância
SC;SC0086701;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 10:39;16/06/2020 10:45;Informação Presencial
SC;SC0086709;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 10:45;16/06/2020 10:48;Informação Presencial
SC;SC0086710;"Agendamento de consultoria do ""PROGRAMA EMFRENTE VIDEIRA""";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 10:45;16/06/2020 10:47;Orientação Técnica a Distância
SC;SC0086712;"• Plantão Fiscal – Emissão Nota Avulsa Autônomo
Emissão de nota avulsa de serviço para profissional autônomo";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 10:47;16/06/2020 10:49;Informação Presencial
SC;SC0086719;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 10:49;16/06/2020 10:51;Informação Presencial
SC;SC0086724;novo pedido de viabilidade;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 10:50;16/06/2020 11:05;Informação Presencial
SC;SC0086726;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 10:51;16/06/2020 10:54;Informação Presencial
SC;SC0086732;ABERTURA MEI;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 09:55;16/06/2020 11:30;Orientação Técnica Presencial
SC;SC0086734;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 10:55;16/06/2020 10:56;Informação Presencial
SC;SC0086739;Alteração de atividade;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 10:57;16/06/2020 11:06;Informação Presencial
SC;SC0086742;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 10:59;16/06/2020 11:07;Informação Presencial
SC;SC0086746;Guias DAS e declaração anual.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:01;16/06/2020 11:02;Orientação Técnica Presencial
SC;SC0086751;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA IMPRIMIR GUIA DAS;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:03;16/06/2020 11:13;Orientação Técnica Presencial
SC;SC0086754;"• Preenchimento do pedido de Viabilidade - Alteração
Foi realizada o protocolo de viabilidade de alteração no sistema REGIN, sendo solicitado ao contribuinte que contato a Sala do Empreendedor em uma semana para verificar seu resultado.";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:05;16/06/2020 11:08;Informação Presencial
SC;SC0086760;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:08;16/06/2020 11:11;Informação Presencial
SC;SC0086761;"• Preenchimento do pedido de Viabilidade - Abertura
Além de serem prestados os esclarecimentos sobre os limites/exigências para abertura e as vantagens que possuem os MEI,  foi realizada o protocolo de viabilidade de abertura no sistema REGIN, sendo solicitado ao contribuinte que contato a Sala do Empreendedor em uma semana para verificar seu resultado.";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:08;16/06/2020 11:20;Informação Presencial
SC;SC0086767;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:11;16/06/2020 11:13;Informação Presencial
SC;SC0086769;"Requerente solicitou a participação no ""Programa EmFrente Videira.""";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:12;16/06/2020 11:26;Orientação Técnica a Distância
SC;SC0086771;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:14;16/06/2020 11:17;Informação Presencial
SC;SC0086773;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA FAZER NOTA FISCAL DE SERVIÇO;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:14;16/06/2020 11:26;Orientação Técnica Presencial
SC;SC0086776;Cliente solicitou informações fiscais de sua empresa.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:15;16/06/2020 11:18;Orientação Técnica Presencial
SC;SC0086783;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:17;16/06/2020 11:20;Informação Presencial
SC;SC0086787;Cliente solicitou impressão de guias DAS.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:22;16/06/2020 11:24;Orientação Técnica Presencial
SC;SC0086788;"• Preenchimento do pedido de Viabilidade - Alteração
Foi realizada o protocolo de viabilidade de alteração no sistema REGIN, sendo solicitado ao contribuinte que contato a Sala do Empreendedor em uma semana para verificar seu resultado.";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:22;16/06/2020 12:29;Informação Presencial
SC;SC0086796;"Agendamento de consultoria do ""PROGRAMA EMFRENTE VIDEIRA""";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:26;16/06/2020 11:28;Orientação Técnica a Distância
SC;SC0086798;CLIENTE BUSCOU A SALA O EMPREENDEDOR PARA FAZER A DECLARAÇÃO ANUAL;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:26;16/06/2020 11:29;Orientação Técnica Presencial
SC;SC0086802;"Requerente solicitou a participação no ""Programa EmFrente Videira.""";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:28;16/06/2020 11:31;Orientação Técnica a Distância
SC;SC0086805;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA IMPRIMIR AS GUAS DAS DO PARCELAMENTO E O AUXILIO EMERGENCIAL;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:29;16/06/2020 11:33;Orientação Técnica Presencial
SC;SC0086809;"Agendamento de consultoria do ""PROGRAMA EMFRENTE VIDEIRA""";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:31;16/06/2020 11:32;Orientação Técnica a Distância
SC;SC0086816;"Requerente solicitou a participação no ""Programa EmFrente Videira.""";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:33;16/06/2020 11:36;Orientação Técnica a Distância
SC;SC0086821;"Agendamento de consultoria do ""PROGRAMA EMFRENTE VIDEIRA""";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:36;16/06/2020 11:37;Orientação Técnica a Distância
SC;SC0086839;REGIN;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:47;16/06/2020 11:51;Informação Presencial
SC;SC0086851;NOTA FISCAL;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 11:32;16/06/2020 12:10;Orientação Técnica Presencial
SC;SC0086875;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA DAR BAIXA NO MEI, POIS COMEÇOU A TRBALHAR COM CARTEIRA ASSINADA;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 12:27;16/06/2020 12:29;Orientação Técnica Presencial
SC;SC0086876;"• Declaração Anual
Realizada a Declaração anual de faturamento do site do MEI conforme valores informados pelo contribuinte";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 12:30;16/06/2020 12:50;Informação Presencial
SC;SC0086881;Guia DAS, declaração anual 2018 e 2019.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 12:39;16/06/2020 12:40;Orientação Técnica Presencial
SC;SC0086882;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA ALTERAR O NOME DA EMPRESA E O N DA CASA QUE O CONTADOR FEZ ERRADO;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 12:41;16/06/2020 12:44;Orientação Técnica Presencial
SC;SC0086887;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA IMPRIMIR AS GUIAS DAS DO PARCELAMENTO;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 12:45;16/06/2020 12:46;Orientação Técnica Presencial
SC;SC0086889;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA DAR BAIXA NO MEI;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 12:46;16/06/2020 12:48;Orientação Técnica Presencial
SC;SC0086890;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA IMPRIMIR AS GUIAS DAS ATUALIZADAS;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 12:48;16/06/2020 12:52;Orientação Técnica Presencial
SC;SC0086893;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA IMRIMIR AS GUIAS DAS ATUALIZADAS;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 12:52;16/06/2020 12:54;Orientação Técnica Presencial
SC;SC0086895;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA FAZER A INSCRIÇÃO ESTADUAL E NOTA DE PRODUTO;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 12:54;16/06/2020 12:56;Orientação Técnica Presencial
SC;SC0086899;CLIENTE BUSCOU A SALA DO EMPREENDEDOR PARA FAZER NOTA FISCAL DE SERVIÇO;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 12:56;16/06/2020 12:57;Orientação Técnica Presencial
SC;SC0086903;"• Declaração Anual de Faturamento e Emissão de Guia
Realizada a Declaração anual de faturamento do site do MEI conforme valores informados pelo contribuinte, bem como a emissão da DAS de pagamento para o ano.";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 12:58;16/06/2020 13:02;Informação Presencial
SC;SC0086912;Viabilidade;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 13:09;16/06/2020 13:09;Orientação Técnica Presencial
SC;SC0086929;at;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 13:18;16/06/2020 13:18;Orientação Técnica Presencial
SC;SC0086938;at;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 13:29;16/06/2020 13:31;Orientação Técnica Presencial
SC;SC0086945;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 13:33;16/06/2020 13:36;Informação Presencial
SC;SC0086949;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 13:36;16/06/2020 13:39;Informação Presencial
SC;SC0086950;O contribuinte compareceu a sala do empreendedor para emitir a guia do parcelamento das guias DAS do MEI.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 13:18;16/06/2020 13:32;Orientação Técnica Presencial
SC;SC0086953;GUIAS DAS;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 13:39;16/06/2020 13:44;Informação Presencial
SC;SC0086966;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 13:48;16/06/2020 13:50;Informação Presencial
SC;SC0086970;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 13:50;16/06/2020 13:53;Informação Presencial
SC;SC0086971;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 13:53;16/06/2020 13:55;Informação Presencial
SC;SC0086975;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 13:56;16/06/2020 13:59;Informação Presencial
SC;SC0086979;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 14:00;16/06/2020 14:03;Informação Presencial
SC;SC0086987;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 14:03;16/06/2020 14:05;Informação Presencial
SC;SC0087007;"CONSULTA DE VIABILIDADE
CARTÃO CNPJ
GUIA DAS";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 14:11;16/06/2020 14:13;Informação Presencial
SC;SC0087022;Cliente solicitou envio DASN;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 14:22;16/06/2020 14:24;Orientação Técnica Presencial
SC;SC0087025;Cliente solicitou informação fiscal sobre sua empresa.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 14:24;16/06/2020 14:28;Orientação Técnica Presencial
SC;SC0087031;Informações;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 14:28;16/06/2020 14:29;Orientação Técnica Presencial
SC;SC0087034;O contribuinte compareceu a sala do empreendedor para fazer a abertura do MEI.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 13:20;16/06/2020 14:31;Orientação Técnica Presencial
SC;SC0087037;Viabilidade;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 14:31;16/06/2020 14:31;Orientação Técnica Presencial
SC;SC0087042;Abertura do Mei / Retirada de Doc.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 14:33;16/06/2020 14:33;Orientação Técnica Presencial
SC;SC0087043;Declaração Anual;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 14:34;16/06/2020 14:34;Orientação Técnica Presencial
SC;SC0087046;Viabilidade;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 14:35;16/06/2020 14:35;Orientação Técnica Presencial
SC;SC0087051;A contribuinte compareceu a Sala do Empreendedor para realizar a declaração anual de faturamento e imprimir guias DAS.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 14:39;16/06/2020 14:40;Orientação Técnica Presencial
SC;SC0087092;Viabilidade Refeita;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 15:15;16/06/2020 15:15;Orientação Técnica Presencial
SC;SC0087101;Requerimento para abertura de MEI;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 15:20;16/06/2020 15:21;Orientação Técnica Presencial
SC;SC0087113;at;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 15:30;16/06/2020 16:10;Orientação Técnica Presencial
SC;SC0087130;DECLARAÇÃO ANUAL;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 15:51;16/06/2020 16:01;Informação Presencial
SC;SC0087173;Informações para Alteração de Atividades;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 16:31;16/06/2020 16:31;Orientação Técnica Presencial
SC;SC0087198;Cliente solicitou envio DASN.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 16:51;16/06/2020 16:55;Orientação Técnica Presencial
SC;SC0087208;Cliente solicitou emissão de guias DAS;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 16:55;16/06/2020 16:58;Orientação Técnica Presencial
SC;SC0087218;Cliente solicitou envio da DASN.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 17:02;16/06/2020 17:07;Orientação Técnica Presencial
SC;SC0087224;at;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 17:07;16/06/2020 17:07;Orientação Técnica Presencial
SC;SC0087229;Pedido de parcelamento;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 17:10;16/06/2020 17:11;Orientação Técnica Presencial
SC;SC0087232;Emissão de Guia;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 17:12;16/06/2020 17:12;Orientação Técnica Presencial
SC;SC0087238;Viabilidade;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 17:14;16/06/2020 17:14;Orientação Técnica Presencial
SC;SC0087254;at;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 17:37;16/06/2020 17:37;Orientação Técnica Presencial
SC;SC0087263;at;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 17:47;16/06/2020 17:48;Orientação Técnica Presencial
SC;SC0087267;at;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 18:07;16/06/2020 18:07;Orientação Técnica Presencial
SC;SC0087268;at;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 18:08;16/06/2020 18:08;Orientação Técnica Presencial
SC;SC0087269;at;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;16/06/2020 18:09;16/06/2020 18:09;Orientação Técnica Presencial
SC;SC0087272;"• Preenchimento da FAC e impressão de documentos para cadastro 
	Foram impressos para o contribuinte o CNPJ, CCMEI, DAS, bem como foi preenchida a FAC 	municipal, sendo realizado o cadastro junto ao município, bem como a impressão do Alvará de 	Funcionamento. Além da entrega do alvará contribuinte foi informado sobre a necessidade de realizar a 	declaração anual até maio do ano corrente, da necessidade de emissão de guias no portal do EI (DAS) e 	que deveria retornar anualmente, no início do ano, na Prefeitura para verificar se a lei de isenção das 	taxas para EI continua em vigor.";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;17/06/2020 06:52;17/06/2020 07:00;Informação Presencial
SC;SC0087273;EMISSÃO DE NOTA AVULSA DE SERVIÇO.;SC - Atendimento Territorial - Estadual;Sala do Empreendedor;17/06/2020 07:00;17/06/2020 07:01;Informação Presencial
SC;SC0087274;"• Preenchimento da FAC e impressão de documentos para cadastro 
	Foram impressos para o contribuinte o CNPJ, CCMEI, DAS, bem como foi preenchida a FAC 	municipal, sendo realizado o cadastro junto ao município, bem como a impressão do Alvará de 	Funcionamento. Além da entrega do alvará contribuinte foi informado sobre a necessidade de realizar a 	declaração anual até maio do ano corrente, da necessidade de emissão de guias no portal do EI (DAS) e 	que deveria retornar anualmente, no início do ano, na Prefeitura para verificar se a lei de isenção das 	taxas para EI continua em vigor.";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;17/06/2020 07:03;17/06/2020 07:08;Informação Presencial
SC;SC0087275;"• Preenchimento da FAC e impressão de documentos para cadastro 
	Foram impressos para o contribuinte o CNPJ, CCMEI, DAS, bem como foi preenchida a FAC 	municipal, sendo realizado o cadastro junto ao município, bem como a impressão do Alvará de 	Funcionamento. Além da entrega do alvará contribuinte foi informado sobre a necessidade de realizar a 	declaração anual até maio do ano corrente, da necessidade de emissão de guias no portal do EI (DAS) e 	que deveria retornar anualmente, no início do ano, na Prefeitura para verificar se a lei de isenção das 	taxas para EI continua em vigor.";SC - Atendimento Territorial - Estadual;Sala do Empreendedor;17/06/2020 07:08;17/06/2020 07:12;Informação Presencial
